sentence,real_label,pred_label
['The'],O,O
['Utility'],O,O
['’'],O,O
['s'],O,O
['undiscounted'],O,O
['future'],O,O
['costs'],O,O
['associated'],O,O
['with'],O,O
['fossil'],O,O
['fuel'],O,O
['-'],O,O
['fired'],O,O
['generation'],O,O
['sites'],O,O
['may'],O,O
['increase'],O,O
['by'],O,O
['as'],O,O
['much'],O,O
['as'],O,O
['$'],O,O
['80'],B-AccrualForEnvironmentalLossContingencies,B-AccrualForEnvironmentalLossContingencies
['million'],O,O
['if'],O,O
['the'],O,O
['extent'],O,O
['of'],O,O
['contamination'],O,O
['or'],O,O
['necessary'],O,O
['remediation'],O,O
['is'],O,O
['greater'],O,O
['than'],O,O
['anticipated'],O,O
['.'],O,O
,,
['This'],O,O
['loan'],O,O
['currently'],O,O
['bears'],O,O
['interest'],O,O
['at'],O,O
['4.4'],B-DebtInstrumentInterestRateStatedPercentage,B-DebtInstrumentInterestRateStatedPercentage
['%'],O,O
"[',']",O,O
['with'],O,O
['a'],O,O
['default'],O,O
['interest'],O,O
['rate'],O,O
['of'],O,O
['an'],O,O
['additional'],O,O
['5.0'],O,O
['%'],O,O
"[',']",O,O
['and'],O,O
['is'],O,O
['collateralized'],O,O
['by'],O,O
['the'],O,O
['six'],O,O
['properties'],O,O
"[',']",O,O
['which'],O,O
['we'],O,O
['wholly'],O,O
['-'],O,O
['own'],O,O
['.'],O,O
,,
['Snap'],O,O
['-'],O,O
['on'],O,O
['recorded'],O,O
['$'],O,O
['7.8'],B-GainsLossesOnExtinguishmentOfDebt,B-GainsLossesOnExtinguishmentOfDebt
['million'],O,O
['for'],O,O
['the'],O,O
['loss'],O,O
['on'],O,O
['the'],O,O
['early'],O,O
['extinguishment'],O,O
['of'],O,O
['debt'],O,O
['related'],O,O
['to'],O,O
['the'],O,O
['2019'],O,O
['Notes'],O,O
"[',']",O,O
['which'],O,O
['included'],O,O
['the'],O,O
['redemption'],O,O
['premium'],O,O
['and'],O,O
['other'],O,O
['issuance'],O,O
['costs'],O,O
['associated'],O,O
['with'],O,O
['this'],O,O
['debt'],O,O
['in'],O,O
['“'],O,O
['Other'],O,O
['income'],O,O
['('],O,O
['expense'],O,O
[')'],O,O
['-'],O,O
['net'],O,O
['”'],O,O
['on'],O,O
['the'],O,O
['accompanying'],O,O
['Condensed'],O,O
['Consolidated'],O,O
['Statement'],O,O
['of'],O,O
['Earnings'],O,O
['.'],O,O
,,
['There'],O,O
['were'],O,O
['no'],B-GoodwillImpairmentLoss,B-GoodwillImpairmentLoss
['impairment'],O,O
['charges'],O,O
['recorded'],O,O
['in'],O,O
['2016'],O,O
['or'],O,O
['the'],O,O
['first'],O,O
['nine'],O,O
['months'],O,O
['of'],O,O
['2017'],O,O
['.'],O,O
['At'],O,O
['both'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2017'],O,O
['and'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2016'],O,O
"[',']",O,O
['the'],O,O
['Corporation'],O,O
['had'],O,O
['goodwill'],O,O
['of'],O,O
['$'],O,O
['972'],O,O
['million'],O,O
['.'],O,O
,,
['('],O,O
['H'],O,O
[')'],O,O
['Includes'],O,O
['equity'],O,O
['in'],O,O
['earnings'],O,O
['of'],O,O
['unconsolidated'],O,O
['affiliates'],O,O
['of'],O,O
['$'],O,O
"['49,830']",B-IncomeLossFromEquityMethodInvestments,B-IncomeLossFromEquityMethodInvestments
['for'],O,O
['Total'],O,O
['E'],O,O
['&'],O,O
['P'],O,O
['.'],O,O
['('],O,O
['I'],O,O
[')'],O,O
['Includes'],O,O
['investments'],O,O
['in'],O,O
['unconsolidated'],O,O
['equity'],O,O
['affiliates'],O,O
['of'],O,O
['$'],O,O
"['197,921']",O,O
['for'],O,O
['Total'],O,O
['E'],O,O
['&'],O,O
['P'],O,O
['.'],O,O
['109'],O,O
['Reconciliation'],O,O
['of'],O,O
['Segment'],O,O
['Information'],O,O
['to'],O,O
['Consolidated'],O,O
['Amounts'],O,O
[':'],O,O
['Revenue'],O,O
['and'],O,O
['Other'],O,O
['Operating'],O,O
['Income'],O,O
[':'],O,O
['Earnings'],O,O
['('],O,O
['Loss'],O,O
[')'],O,O
['From'],O,O
['Continuing'],O,O
['Operations'],O,O
['Before'],O,O
['Income'],O,O
['Tax'],O,O
[':'],O,O
['Total'],O,O
['Assets'],O,O
[':'],O,O
['110'],O,O
['NOTE'],O,O
['25-SUBSEQUENT'],O,O
['EVENT'],O,O
['On'],O,O
['January'],O,O
['29'],O,O
"[',']",O,O
['2020'],O,O
"[',']",O,O
['CNX'],O,O
['and'],O,O
['CNXM'],O,O
['entered'],O,O
['into'],O,O
['and'],O,O
['closed'],O,O
['definitive'],O,O
['agreements'],O,O
['to'],O,O
['eliminate'],O,O
['CNXM'],O,O
['’'],O,O
['s'],O,O
['IDRs'],O,O
['held'],O,O
['by'],O,O
['its'],O,O
['general'],O,O
['partner'],O,O
['and'],O,O
['to'],O,O
['convert'],O,O
['the'],O,O
['2.0'],O,O
['%'],O,O
['general'],O,O
['partner'],O,O
['interest'],O,O
['in'],O,O
['CNXM'],O,O
['into'],O,O
['a'],O,O
['non'],O,O
['-'],O,O
['economic'],O,O
['general'],O,O
['partnership'],O,O
['interest'],O,O
['('],O,O
['collectively'],O,O
"[',']",O,O
['the'],O,O
"['""']",O,O
['IDR'],O,O
['Elimination'],O,O
['Transaction'],O,O
"['""']",O,O
[')'],O,O
['.'],O,O
,,
['Current'],O,O
['estimates'],O,O
['of'],O,O
['remaining'],O,O
['costs'],O,O
['for'],O,O
['predicted'],O,O
['assessment'],O,O
"[',']",O,O
['remediation'],O,O
['and'],O,O
['monitoring'],O,O
['activities'],O,O
['as'],O,O
['of'],O,O
['September'],O,O
['28'],O,O
"[',']",O,O
['2019'],O,O
['are'],O,O
['$'],O,O
['4.5'],B-LossContingencyAccrualAtCarryingValue,B-LossContingencyAccrualAtCarryingValue
['million'],O,O
['.'],O,O
,,
['After'],O,O
['a'],O,O
['series'],O,O
['of'],O,O
['appeals'],O,O
['filed'],O,O
['by'],O,O
['both'],O,O
['Xylem'],O,O
['and'],O,O
['the'],O,O
['KFTC'],O,O
"[',']",O,O
['the'],O,O
['Korean'],O,O
['Supreme'],O,O
['Court'],O,O
['ruled'],O,O
['in'],O,O
['December'],O,O
['2016'],O,O
['that'],O,O
['a'],O,O
['number'],O,O
['of'],O,O
['claims'],O,O
['brought'],O,O
['by'],O,O
['the'],O,O
['KFTC'],O,O
['were'],O,O
['barred'],O,O
['by'],O,O
['the'],O,O
['applicable'],O,O
['statute'],O,O
['of'],O,O
['limitations'],O,O
['and'],O,O
['Xylem'],O,O
['’'],O,O
['s'],O,O
['fine'],O,O
['was'],O,O
['reduced'],O,O
['by'],O,O
['approximately'],O,O
['$'],O,O
['550'],B-LossContingencyDamagesSoughtValue,B-LossContingencyDamagesSoughtValue
['thousand'],O,O
['.'],O,O
,,
['Based'],O,O
['on'],O,O
['facts'],O,O
['currently'],O,O
['available'],O,O
"[',']",O,O
['management'],O,O
['believes'],O,O
['that'],O,O
['the'],O,O
['disposition'],O,O
['of'],O,O
['the'],O,O
['claims'],O,O
['that'],O,O
['are'],O,O
['pending'],O,O
['or'],O,O
['asserted'],O,O
['will'],O,O
['not'],O,O
['have'],O,O
['a'],O,O
['materially'],O,O
['adverse'],O,O
['effect'],O,O
['on'],O,O
['our'],O,O
['financial'],O,O
['position'],O,O
"[',']",O,O
['operating'],O,O
['results'],O,O
"[',']",O,O
['or'],O,O
['cash'],O,O
['flow'],O,O
['.'],O,O
['Letters'],O,O
['of'],O,O
['Credit'],O,O
"[',']",O,O
['Guarantees'],O,O
['and'],O,O
['Bonds'],O,O
['At'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['we'],O,O
['were'],O,O
['party'],O,O
['to'],O,O
['unused'],O,O
['standby'],O,O
['letters'],O,O
['of'],O,O
['credit'],O,O
"[',']",O,O
['bank'],O,O
['guarantees'],O,O
"[',']",O,O
['and'],O,O
['surety'],O,O
['bonds'],O,O
['totaling'],O,O
['$'],O,O
['11.2'],B-LossContingencyEstimateOfPossibleLoss,B-LossContingencyEstimateOfPossibleLoss
['million'],O,O
"[',']",O,O
['$'],O,O
['4.5'],B-LossContingencyEstimateOfPossibleLoss,B-LossContingencyEstimateOfPossibleLoss
['million'],O,O
"[',']",O,O
['and'],O,O
['$'],O,O
['3.3'],B-LossContingencyEstimateOfPossibleLoss,B-LossContingencyEstimateOfPossibleLoss
['million'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['Of'],O,O
['the'],O,O
['eight'],B-LossContingencyPendingClaimsNumber,B-LossContingencyPendingClaimsNumber
['cases'],O,O
['in'],O,O
['the'],O,O
['MDL'],O,O
"[',']",O,O
['four'],O,O
['cases'],O,O
['were'],O,O
['removed'],O,O
['from'],O,O
['a'],O,O
['Missouri'],O,O
['state'],O,O
['court'],O,O
['.'],O,O
,,
['Three'],B-LossContingencyPendingClaimsNumber,B-LossContingencyPendingClaimsNumber
['hundred'],I-LossContingencyPendingClaimsNumber,I-LossContingencyPendingClaimsNumber
['eight'],I-LossContingencyPendingClaimsNumber,I-LossContingencyPendingClaimsNumber
['of'],O,O
['the'],O,O
['Claimants'],O,O
['had'],O,O
['lawsuits'],O,O
['pending'],O,O
['against'],O,O
['the'],O,O
['Company'],O,O
['in'],O,O
['Cook'],O,O
['County'],O,O
"[',']",O,O
['Illinois'],O,O
['.'],O,O
['The'],O,O
['Settlement'],O,O
['Agreement'],O,O
['provided'],O,O
['that'],O,O
['the'],O,O
['Company'],O,O
['pay'],O,O
['a'],O,O
['total'],O,O
['amount'],O,O
['of'],O,O
['$'],O,O
['3.8'],O,O
['million'],O,O
['('],O,O
['the'],O,O
['“'],O,O
['Settlement'],O,O
['Payment'],O,O
['”'],O,O
[')'],O,O
['to'],O,O
['settle'],O,O
['the'],O,O
['Claims'],O,O
['('],O,O
['including'],O,O
['the'],O,O
['costs'],O,O
"[',']",O,O
['fees'],O,O
['and'],O,O
['other'],O,O
['expenses'],O,O
['of'],O,O
['the'],O,O
['law'],O,O
['firm'],O,O
['in'],O,O
['connection'],O,O
['with'],O,O
['its'],O,O
['representation'],O,O
['of'],O,O
['the'],O,O
['Claimants'],O,O
[')'],O,O
"[',']",O,O
['subject'],O,O
['to'],O,O
['certain'],O,O
['terms'],O,O
"[',']",O,O
['conditions'],O,O
['and'],O,O
['procedures'],O,O
['set'],O,O
['forth'],O,O
['in'],O,O
['the'],O,O
['Settlement'],O,O
['Agreement'],O,O
['.'],O,O
,,
['At'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2017'],O,O
"[',']",O,O
['the'],O,O
['Holding'],O,O
['Company'],O,O
['had'],O,O
['federal'],O,O
['tax'],O,O
['effected'],O,O
['NOL'],O,O
['carryforwards'],O,O
['totaling'],O,O
['$'],O,O
['70.7'],B-OperatingLossCarryforwards,B-OperatingLossCarryforwards
['million'],O,O
"[',']",O,O
['and'],O,O
['various'],O,O
['state'],O,O
['tax'],O,O
['effected'],O,O
['NOL'],O,O
['carryforwards'],O,O
"[',']",O,O
['net'],O,O
['of'],O,O
['federal'],O,O
['income'],O,O
['tax'],O,O
['benefit'],O,O
"[',']",O,O
['totaling'],O,O
['$'],O,O
['21.1'],O,O
['million'],O,O
['.'],O,O
